customer_id,customer_name,customer_address,country,city,birthdate,marital_status,yearly_income,total_children,gender,education,acct_open_date,member_card,occupation,homeowner
3904,Roger Shonberg,5235 St Paul Way,Canada,Burnaby,10/14/1933,S,$10K - $30K,2,F,Partial High School,9/7/1991,Normal,Skilled Manual,N
3905,Juan Atencio,8439 Rio Grande Drive,USA,Issaquah,12/21/1939,M,$70K - $90K,3,F,Graduate Degree,7/5/1992,Golden,Professional,N
3906,Helen Huck,9935 San Carlos Avenue,USA,Ballard,9/16/1970,S,$30K - $50K,2,M,Partial High School,5/12/1994,Bronze,Manual,Y
3907,C. James Gillespie,6049 Flora Ave,USA,San Diego,8/16/1972,S,$10K - $30K,1,M,Partial High School,8/11/1992,Bronze,Skilled Manual,N
3908,Rose Melchior,7799 Roskelley Dr,USA,Santa Monica,3/7/1952,S,$70K - $90K,3,M,High School Degree,7/22/1991,Golden,Management,Y
3909,Christopher Austin,4167 Whitehall Drive,Mexico,Camacho,3/3/1918,S,$30K - $50K,4,F,High School Degree,10/21/1992,Bronze,Manual,N
3910,Sonja Richards,8826 Fine Drive,USA,Colma,10/21/1954,S,$10K - $30K,4,F,Partial High School,3/22/1992,Normal,Skilled Manual,Y
3911,Susan Kesinger,9351 Via Media,USA,Burbank,7/25/1935,S,$30K - $50K,3,M,High School Degree,7/2/1992,Silver,Manual,N
3912,Robert Conrad,4265 Ashwood Drive,USA,Issaquah,7/19/1926,S,$50K - $70K,3,M,Bachelors Degree,8/12/1993,Silver,Management,N
3913,Mary Angypas,3797 Mt. Wilson Way,Canada,Vancouver,1/25/1947,M,$10K - $30K,1,F,Partial High School,6/24/1993,Normal,Skilled Manual,N
3914,Russell Yeauger,8964 Yosemite Ct,USA,San Carlos,6/13/1919,M,$10K - $30K,1,F,Partial High School,11/13/1993,Normal,Skilled Manual,Y
3915,Louis Yellman,8750 Union St,Canada,Oak Bay,9/11/1937,M,$30K - $50K,2,M,Partial College,10/6/1992,Bronze,Professional,Y
3916,Curtis Tucker,6828 Willow Pass Road,Canada,Langford,4/7/1938,S,$30K - $50K,4,M,High School Degree,2/15/1991,Bronze,Manual,N
3917,John Roberts,9524 Show Rd,USA,Marysville,11/12/1933,M,$10K - $30K,0,F,Partial High School,2/7/1993,Normal,Skilled Manual,N
3918,Myrna Rose,7855 Dumbarton Street,USA,Long Beach,3/23/1979,M,$70K - $90K,5,M,Bachelors Degree,2/18/1991,Golden,Professional,N
3919,Steve Ortega,806 San Jose Drive,Mexico,Santa Anita,4/26/1976,S,$70K - $90K,1,F,Graduate Degree,3/18/1991,Bronze,Professional,Y
3920,Emily Rewinkel,9391 80th St,USA,Oakland,1/13/1976,M,$30K - $50K,4,M,High School Degree,7/27/1993,Golden,Skilled Manual,N
3921,Julie Novak,2596 Sand Pointe Lane,USA,Yakima,10/18/1944,S,$30K - $50K,1,F,Partial College,2/21/1992,Bronze,Management,N
3922,Susan Irwin,4091 Silver Oaks Place,USA,West Covina,4/10/1937,M,$30K - $50K,3,M,High School Degree,10/12/1991,Golden,Manual,Y
3923,Frank Abeyta,206 Greenview Court,USA,Lynnwood,3/18/1913,S,$10K - $30K,1,F,Partial High School,9/9/1991,Normal,Skilled Manual,N
3924,Teresa Battistelli,1955 Sequoia Drive,USA,National City,5/7/1925,S,$30K - $50K,2,F,Partial College,4/17/1991,Bronze,Management,N
3925,Richard Strescino,8323 Rock Oak Road,USA,Beaverton,5/10/1935,M,$30K - $50K,1,F,High School Degree,5/13/1991,Normal,Manual,Y
3926,Tennie Mitchell,2983 Birchbark Place,Canada,Royal Oak,8/26/1933,S,$90K - $110K,3,F,Partial High School,8/22/1993,Bronze,Professional,Y
3927,Jason McDaniel,9605 William Reed Drive,USA,Chula Vista,1/28/1946,M,$30K - $50K,2,F,High School Degree,6/16/1994,Bronze,Skilled Manual,Y
3928,Judith Stein,7174 Ravenwood,USA,Yakima,9/19/1969,S,$30K - $50K,0,M,High School Degree,6/7/1993,Bronze,Skilled Manual,N
3929,Evelyn Delvanti,4051 Daylight Place,USA,Renton,11/21/1952,M,$50K - $70K,2,F,Bachelors Degree,11/5/1993,Bronze,Management,N
3930,Sue Daugherty,1874 Orchid Ct,USA,Seattle,1/7/1956,M,$30K - $50K,1,M,Partial College,9/8/1990,Bronze,Clerical,N
3931,Sarah Almeida,1661 Miwok Way,USA,Renton,4/13/1948,M,$70K - $90K,4,F,Bachelors Degree,8/9/1992,Bronze,Management,Y
3932,Patricia Blevins,9737 Oak Creek Ct,USA,Lynnwood,6/6/1911,S,$30K - $50K,2,F,Partial College,1/23/1994,Silver,Management,N
3933,Charles Adler,9778 Concord Royale,Canada,Haney,1/21/1923,M,$30K - $50K,3,F,Partial College,1/24/1991,Bronze,Clerical,N
3934,Don Maestas,8109 Virginia Hills Drive,Mexico,Tlaxiaco,4/14/1944,S,$30K - $50K,5,M,High School Degree,8/4/1990,Bronze,Skilled Manual,Y
3935,Margaret Browning,1061 Carzino Ct,USA,La Mesa,1/15/1972,M,$10K - $30K,1,F,Partial High School,6/2/1992,Normal,Manual,Y
3936,Vera Crosby,2302 Meadowbrook Dr,USA,Beverly Hills,6/26/1935,S,$30K - $50K,4,M,High School Degree,6/8/1992,Bronze,Skilled Manual,Y
3937,Diane Zolnay,5506 Jimno Ave,USA,Albany,3/11/1947,S,$110K - $130K,2,F,Bachelors Degree,12/10/1993,Bronze,Professional,N
3938,Constance Summers,7001 Lanitos Ct,USA,Albany,5/28/1972,S,$30K - $50K,4,M,Partial College,6/23/1991,Silver,Skilled Manual,N
3939,Judy Wood,460 Almond Avve,USA,Torrance,8/22/1968,S,$30K - $50K,1,M,High School Degree,1/17/1993,Bronze,Skilled Manual,N
3940,Virginia Kelly,4865 La Cadena,USA,Ballard,9/19/1953,S,$30K - $50K,0,M,High School Degree,4/22/1992,Bronze,Manual,N
3941,Geri James,4512 M St.,USA,Port Orchard,6/20/1926,S,$50K - $70K,1,M,Bachelors Degree,9/5/1992,Bronze,Management,Y
3942,Ronald Chapman,6516 Beauer Lane,USA,Seattle,6/6/1956,S,$10K - $30K,3,M,Partial College,12/22/1993,Normal,Skilled Manual,Y
3943,Ronald Henninger,5794 West Road,USA,San Jose,10/16/1943,S,$50K - $70K,3,F,Bachelors Degree,11/20/1993,Bronze,Professional,Y
3944,Nancy Pietrs,708 Pine St,USA,Berkeley,3/4/1928,S,$90K - $110K,5,M,Partial College,7/9/1990,Bronze,Professional,Y
3945,Fred Tam,240 Crowm Court,USA,Ballard,12/4/1943,S,$30K - $50K,1,M,Partial College,9/5/1992,Bronze,Manual,N
3946,Mary Jo Park,5407 Oakgrove,USA,Newport Beach,2/25/1920,M,$110K - $130K,3,F,Graduate Degree,7/15/1991,Golden,Professional,Y
3947,Ronald Padilla,5194 Mendouno Dr,Canada,Victoria,12/1/1944,M,$30K - $50K,0,F,High School Degree,2/14/1990,Bronze,Skilled Manual,Y
3948,Jenelle Williams,3271 Norse Ct,USA,Coronado,10/19/1940,S,$30K - $50K,4,F,High School Degree,9/18/1994,Bronze,Manual,N
3949,Steven Casbon,3312 Clear View Circle,Mexico,San Andres,2/15/1932,M,$30K - $50K,5,M,High School Degree,5/15/1992,Golden,Skilled Manual,N
3950,Martha Parker,4299 Vernal Drive,USA,Albany,1/5/1915,S,$30K - $50K,5,F,Partial College,12/4/1990,Bronze,Professional,N
3951,Kristin Brinkman,4593 Camino Peral,USA,San Gabriel,9/13/1918,M,$110K - $130K,4,M,Partial High School,6/2/1992,Bronze,Professional,N
3952,Latoya Johnson,5834 Martindale,USA,West Covina,10/22/1912,M,$30K - $50K,1,M,Partial High School,6/16/1990,Bronze,Skilled Manual,Y
3953,V. Ola Spinuzzi,9038 Ida Drive,Mexico,Guadalajara,4/4/1956,M,$10K - $30K,4,F,Bachelors Degree,5/5/1993,Normal,Professional,N
3954,Leila Carlisle,535 La Salle Street,USA,Grossmont,2/18/1943,S,$30K - $50K,4,F,Partial High School,6/15/1993,Bronze,Manual,N
3955,Jonathan Bowers,6648 Rose Dr,Mexico,Guadalajara,4/21/1913,S,$70K - $90K,4,F,Bachelors Degree,1/17/1993,Golden,Professional,N
3956,Linda Macias,8398 Kathryn Drive,USA,Concord,2/15/1930,S,$50K - $70K,4,F,Bachelors Degree,12/19/1993,Bronze,Professional,N
3957,Catherine Park,4766 Palm Ave,Mexico,Orizaba,6/13/1935,S,$30K - $50K,4,M,Partial College,10/8/1992,Bronze,Skilled Manual,Y
3958,Kym Hickey,9425 Rolando Avenue,Mexico,La Cruz,5/7/1939,M,$30K - $50K,0,F,Partial College,10/22/1991,Bronze,Clerical,Y
3959,Shirley Laue,6048 Nightingale Drive,USA,Altadena,6/14/1958,M,$30K - $50K,1,M,Partial High School,11/10/1991,Bronze,Skilled Manual,Y
3960,Rhoda Tucker,962 Gonzalez Court,USA,Seattle,7/27/1975,M,$130K - $150K,3,F,High School Degree,4/23/1991,Golden,Professional,Y
3961,Irene Chavez,494 North Spoonwood Court,Mexico,Mexico City,4/8/1964,S,$30K - $50K,3,M,High School Degree,3/16/1990,Silver,Skilled Manual,N
3962,Jane Rogers,5661 Elkwood Drive,USA,Palo Alto,10/15/1961,S,$10K - $30K,2,M,High School Degree,11/8/1992,Normal,Manual,N
3963,Dennis Tobias,5448 Contuti Avenue,Canada,Ladner,8/27/1959,S,$50K - $70K,0,M,High School Degree,3/4/1993,Bronze,Skilled Manual,Y
3964,Catherine Day,3525 E. Watson Court,Canada,Port Hammond,3/15/1917,M,$50K - $70K,3,M,Partial College,9/16/1991,Bronze,Skilled Manual,Y
3965,Robert Brink,6221 Stephine Way,USA,Coronado,3/22/1949,M,$30K - $50K,0,M,High School Degree,2/11/1991,Bronze,Skilled Manual,Y
3966,Stephanie Olschefski,4553 Morello Ave,USA,Marysville,10/10/1964,M,$10K - $30K,2,M,Partial High School,7/23/1994,Normal,Skilled Manual,Y
3967,Mark Hilderman,7503 Sheffield Place,Canada,Shawnee,3/15/1929,M,$30K - $50K,1,M,High School Degree,11/26/1992,Bronze,Skilled Manual,Y
3968,Daniel Hawn,6088 Clark Creek Rd,USA,La Jolla,4/5/1967,S,$30K - $50K,1,F,High School Degree,8/10/1992,Bronze,Manual,N
3969,Frank Johnson,1949 Bayter Court,USA,Torrance,2/1/1961,S,$10K - $30K,3,M,Bachelors Degree,6/8/1993,Normal,Management,N
3970,Lorna Jesser,7346 Lyon Circle,USA,Lakewood,10/23/1922,S,$30K - $50K,2,M,High School Degree,4/15/1991,Bronze,Manual,N
3971,Corinne Barukh,805 Seawind Dr,USA,Burlingame,10/23/1924,S,$10K - $30K,0,F,Partial High School,7/14/1993,Normal,Manual,Y
3972,Jan Heinze,5210 Lillian Dr,Canada,Vancouver,4/14/1973,M,$110K - $130K,3,M,Bachelors Degree,6/25/1992,Bronze,Professional,Y
3973,Nancy Stuart,8922 Preston Ct,USA,Kirkland,8/21/1952,M,$30K - $50K,4,F,High School Degree,6/13/1993,Bronze,Manual,N
3974,Amy Valenzuela,3582 Schenone Court,Canada,N. Vancouver,3/12/1918,S,$30K - $50K,2,F,Partial College,2/25/1994,Silver,Skilled Manual,Y
3975,Vangie Perry,205 Park Blvd.,USA,Lincoln Acres,8/5/1957,S,$30K - $50K,3,F,High School Degree,6/8/1991,Silver,Skilled Manual,Y
3976,Thadeus Emory,7773 Hillcrest,USA,Puyallup,9/26/1948,M,$30K - $50K,2,M,Partial College,7/17/1992,Bronze,Professional,Y
3977,Steven Davis,4650 Peachwillow,USA,Corvallis,3/5/1969,S,$30K - $50K,2,F,High School Degree,5/19/1990,Bronze,Skilled Manual,N
3978,Kathy Nolen,2474 Banbury Ct,Mexico,Santa Fe,8/20/1940,M,$30K - $50K,4,F,High School Degree,6/24/1993,Bronze,Skilled Manual,N
3979,John Vice,2260 Discovery Bay,USA,Woodburn,3/2/1970,S,$30K - $50K,1,M,Partial High School,9/1/1993,Bronze,Manual,N
3980,Sherri Thomas,337 Forest Way,USA,Lebanon,5/14/1960,M,$10K - $30K,2,M,Partial High School,11/10/1992,Normal,Skilled Manual,Y
3981,Dorothy Theil,378 Trees Drive,USA,Pomona,1/19/1954,S,$10K - $30K,4,F,Partial High School,12/3/1991,Normal,Manual,Y
3982,Lisa Ross,8709 North Wateroak Ct,Mexico,Merida,8/17/1913,S,$30K - $50K,3,F,High School Degree,11/13/1992,Bronze,Skilled Manual,N
3983,David Mcintire,1660 Stonyhill Circle,USA,San Diego,8/20/1980,M,$10K - $30K,0,F,Partial High School,1/13/1992,Normal,Manual,N
3984,James Stanford,2901 Dan Ysidro Court,USA,San Carlos,8/18/1922,S,$50K - $70K,3,M,Partial College,5/8/1994,Normal,Skilled Manual,Y
3985,Christopher Wright,6105 Brownstone Rd,USA,Beaverton,6/22/1960,M,$10K - $30K,3,M,Partial High School,10/2/1992,Normal,Skilled Manual,N
3986,Amato Kosanovich,7600 Tupelp Drive,USA,Beaverton,8/3/1941,M,$10K - $30K,2,M,Partial High School,8/17/1993,Normal,Skilled Manual,Y
3987,Edward Campbell,1059 Kirkwood Ct,USA,Glendale,7/11/1917,M,$30K - $50K,4,M,Partial High School,7/14/1993,Bronze,Skilled Manual,Y
3988,Timothy Kiley,5464 Camino Verde Cr,USA,El Cajon,9/27/1928,M,$10K - $30K,5,F,Partial High School,2/22/1994,Normal,Skilled Manual,Y
3989,Linda Brooks,1833 Benton Street,USA,Burien,9/4/1939,M,$10K - $30K,4,F,Partial High School,2/19/1993,Normal,Manual,Y
3990,Mary Wehmhoff,6492 Kenwal Rd,USA,Anacortes,12/19/1937,M,$90K - $110K,2,M,Graduate Degree,6/28/1992,Bronze,Management,Y
3991,Maryan Purcell,3114 Arlington Way,Canada,Royal Oak,6/21/1950,M,$30K - $50K,1,M,High School Degree,3/21/1992,Bronze,Manual,Y
3992,Michael Collins,8027 Azores Cr,USA,Daly City,2/12/1973,S,$50K - $70K,4,M,Bachelors Degree,11/1/1991,Bronze,Professional,Y
3993,Earl Taylor,7560 Franklin Canyon Road,USA,Spring Valley,4/15/1956,S,$90K - $110K,1,M,Bachelors Degree,6/27/1991,Bronze,Management,Y
3994,Tami Turnbloom,2728 River Ash Court,USA,Marysville,8/11/1971,M,$90K - $110K,1,F,Partial High School,2/11/1992,Bronze,Management,N
3995,Louise Klunder,2514 Via Cordona,Mexico,Santa Fe,8/7/1951,M,$30K - $50K,1,M,High School Degree,12/12/1994,Bronze,Manual,Y
3996,Denise Thompson,592 Woodcrest Drive,USA,Los Angeles,10/2/1955,M,$10K - $30K,2,M,Partial High School,11/19/1991,Normal,Manual,N
3997,Russell Schuh,5157 Maywood Lane,USA,Issaquah,2/5/1911,S,$130K - $150K,2,F,Partial College,10/19/1992,Bronze,Professional,Y
3998,Mark Boutte,6144 Rising Dawn Way,Canada,Langley,5/24/1932,M,$30K - $50K,4,F,High School Degree,7/27/1991,Bronze,Manual,Y
3999,Deann Smith,9094 William Reed Dr,USA,Lynnwood,3/25/1961,S,$10K - $30K,5,M,Partial High School,4/25/1993,Normal,Manual,Y
4000,Joy Rivkin,7680 Glazier Ct,USA,Edmonds,10/20/1935,S,$10K - $30K,2,F,Partial High School,5/3/1993,Normal,Skilled Manual,N
4001,James Brekke,885 Davona Drive,Mexico,Camacho,4/21/1935,M,$10K - $30K,1,F,Partial High School,10/6/1994,Normal,Manual,Y
4002,Kelly Ambrosine,2380 Abbey Court,Mexico,San Andres,6/11/1960,S,$30K - $50K,2,M,Partial High School,8/7/1992,Bronze,Skilled Manual,N
4003,Josephine Caudill,8494 Miwok Way,Mexico,Camacho,12/16/1968,M,$30K - $50K,4,F,High School Degree,7/12/1991,Silver,Skilled Manual,Y
4004,Betty Vigil,244 Donegal Court,USA,Woodburn,11/2/1942,M,$10K - $30K,3,F,Partial High School,10/17/1993,Normal,Skilled Manual,Y
4005,Brenda Loeffelbein,6612 Concord,USA,Redmond,7/3/1914,S,$50K - $70K,0,F,Bachelors Degree,7/11/1990,Bronze,Professional,N
4006,Bryant Smith,1271 Millfield Place,USA,San Gabriel,10/27/1956,M,$10K - $30K,2,M,Partial College,9/28/1992,Normal,Professional,N
4007,Kay Smith,7893 Carson Street,USA,Renton,11/26/1931,M,$50K - $70K,4,F,Bachelors Degree,3/19/1994,Bronze,Professional,Y
4008,Dorothy Lay,2807 Charlotte Court,USA,Palo Alto,4/14/1916,S,$30K - $50K,1,M,Partial College,11/7/1991,Bronze,Skilled Manual,Y
4009,Mary Rankin,2340 Jill Ave,Mexico,Hidalgo,2/14/1931,M,$50K - $70K,3,M,Bachelors Degree,2/3/1993,Silver,Management,Y
4010,Ann Yeater,163 St. John Lane,USA,Lake Oswego,3/8/1978,S,$70K - $90K,3,F,Graduate Degree,11/14/1992,Bronze,Management,N
4011,Lita Brown,9948 Almond Avve,USA,La Mesa,7/19/1948,S,$90K - $110K,2,F,High School Degree,9/25/1991,Silver,Professional,Y
4012,James Perry,5370 Belmont Rd,USA,Imperial Beach,6/9/1944,S,$10K - $30K,4,F,Partial High School,7/13/1991,Normal,Manual,N
4013,Dolores Carbajal,8066 Peach Place,USA,Colma,6/9/1933,S,$30K - $50K,3,F,High School Degree,4/11/1993,Bronze,Skilled Manual,N
4014,David Finley,6398 Haviland Place,Canada,Shawnee,5/26/1915,S,$50K - $70K,4,F,Bachelors Degree,7/16/1991,Bronze,Management,N
4015,Michael Maroney,9348 Notre Dame Ave,USA,Downey,2/7/1918,S,$50K - $70K,3,M,Partial College,4/22/1991,Bronze,Skilled Manual,N
4016,Dorothy Evans,590 Sudan Loop,USA,Torrance,6/27/1924,M,$70K - $90K,5,F,Bachelors Degree,2/25/1992,Bronze,Professional,N
4017,Anna Stephens,3794 Trees Drive,USA,Everett,8/26/1956,M,$150K +,3,F,Partial High School,3/25/1992,Golden,Professional,Y
4018,Doug Fead,5290 Pennsylvania Blvd,USA,Sedro Woolley,6/12/1943,S,$90K - $110K,4,F,Partial High School,5/7/1992,Silver,Management,Y
4019,Greg Wood,8748 Creekside Dr.,USA,Beaverton,11/26/1925,S,$30K - $50K,4,F,Partial High School,8/26/1992,Bronze,Manual,N
4020,Susan Venegas,3153 Via Vista,Mexico,La Cruz,6/9/1931,S,$130K - $150K,2,M,Partial High School,9/25/1992,Golden,Management,Y
4021,Mary Francis Benigar,9521 Sun View Terr,USA,Spokane,2/18/1947,M,$30K - $50K,3,M,Partial High School,5/27/1992,Bronze,Manual,N
4022,Tamara Keesee,1526 Courthouse Drive,Canada,Burnaby,10/1/1939,S,$50K - $70K,3,M,Bachelors Degree,2/3/1994,Golden,Professional,N
4023,Rebecca Meyer,804 Skycrest Drive,Canada,Vancouver,10/8/1958,S,$30K - $50K,4,F,High School Degree,6/2/1991,Bronze,Skilled Manual,N
4024,Robert Cooper,5717 Monterey Ave,Mexico,Mexico City,11/21/1975,M,$30K - $50K,1,M,Partial College,10/15/1994,Bronze,Manual,Y
4025,Dee Fishburn,2594 Benton Street,Canada,Langley,8/2/1964,S,$110K - $130K,1,F,Partial High School,9/8/1994,Bronze,Professional,Y
4026,Craig Blackwell,1780 Oilvera Road,Mexico,Hidalgo,6/20/1973,M,$90K - $110K,5,F,Partial High School,3/16/1991,Bronze,Management,Y
4027,Carol Fitzsimmons,1567 Midway Ct,USA,Sedro Woolley,1/24/1926,M,$90K - $110K,2,F,Graduate Degree,6/12/1992,Bronze,Professional,N
4028,Janet Davis,9643 North Star Dr,Canada,Ladner,7/12/1953,M,$30K - $50K,1,F,High School Degree,1/24/1994,Bronze,Manual,Y
4029,Naoma Thiel,9684 La Vista Avenue,USA,Olympia,7/19/1916,M,$10K - $30K,3,M,Partial High School,5/19/1994,Normal,Manual,N
4030,Kathy Lopez,672 Chrisland Court,USA,Altadena,3/7/1930,M,$30K - $50K,0,F,Partial High School,3/3/1993,Normal,Manual,Y
4031,Mary Mallory,966 Houston Ct,USA,Daly City,7/13/1965,M,$70K - $90K,3,F,Bachelors Degree,7/6/1991,Bronze,Management,N
4032,Wayne Telson,2208 Mauna Kea Court,USA,Oregon City,7/2/1934,S,$30K - $50K,3,F,Bachelors Degree,12/6/1991,Bronze,Management,N
4033,Stephanie Meadows,5412 Iris Ct,Canada,Westminster,6/25/1927,S,$70K - $90K,5,M,High School Degree,10/3/1992,Bronze,Management,N
4034,Ruth Werner,6907 Lagoon Court,Canada,Westminster,3/20/1958,M,$30K - $50K,1,F,High School Degree,2/20/1993,Bronze,Skilled Manual,N
4035,Priscilla Dewell,3022 Adobe St,USA,Bellingham,2/20/1960,S,$50K - $70K,4,F,Bachelors Degree,2/9/1991,Bronze,Management,N
4036,Jeffrey Drewke,4771 Kenston Dr,USA,La Mesa,8/11/1940,M,$30K - $50K,2,M,High School Degree,11/20/1993,Silver,Manual,Y
4037,Linda Nolan,1140 Panoramic Drive,Canada,Port Hammond,11/18/1918,S,$50K - $70K,1,F,High School Degree,4/19/1991,Normal,Manual,N
4038,Andrew Fahlenkamp,5799 Abbey Court,Canada,Cliffside,7/9/1955,M,$30K - $50K,1,F,High School Degree,11/4/1992,Bronze,Skilled Manual,Y
4039,Sam Soto,2421 Norse Drive,USA,El Cajon,4/14/1935,S,$70K - $90K,0,M,Bachelors Degree,1/27/1990,Bronze,Professional,Y
4040,Fira Angle,7334 Green Point Court,Mexico,Acapulco,1/23/1914,M,$150K +,0,F,Partial High School,2/10/1991,Golden,Professional,Y
4041,Mary Stesney,6867 Thornhill Place,USA,Lemon Grove,7/2/1936,S,$70K - $90K,3,M,Graduate Degree,11/11/1994,Bronze,Professional,Y
4042,Theodore Vance,2035 Emmons Canyon Lane,USA,Arcadia,12/17/1977,S,$50K - $70K,2,M,Bachelors Degree,1/17/1993,Bronze,Management,N
4043,Larry Carrington,1821 Corrinne Court,Mexico,San Andres,12/7/1953,S,$30K - $50K,4,F,High School Degree,7/7/1991,Bronze,Skilled Manual,Y
4044,Stephanie Jackson,9897 East L Street,Mexico,Santa Anita,3/19/1942,S,$110K - $130K,2,M,High School Degree,9/16/1991,Bronze,Management,Y
4045,Charles Drake,2594 Breaker Dr,USA,Seattle,10/24/1937,S,$10K - $30K,5,M,Partial High School,1/19/1994,Normal,Skilled Manual,N
4046,Jo Lane,926 Morning Way,Canada,Westminster,6/19/1925,S,$70K - $90K,3,F,Partial High School,12/3/1991,Bronze,Management,N
4047,Laura Walters,3876 Barquentine Court,USA,San Carlos,6/22/1922,M,$30K - $50K,4,F,High School Degree,10/19/1991,Golden,Skilled Manual,N
4048,Dale Bradshaw,2462 Clearbrook Drive,USA,Sedro Woolley,3/9/1923,S,$30K - $50K,4,M,Partial College,6/12/1993,Normal,Professional,Y
4049,Simona Sims,5666 Beechwood Drive,Mexico,Hidalgo,1/13/1960,S,$70K - $90K,4,F,High School Degree,12/6/1992,Bronze,Management,Y
4050,David Spiros,7161 Broadway St,Canada,Cliffside,6/5/1953,S,$10K - $30K,2,M,Graduate Degree,6/10/1992,Normal,Management,Y
4051,Olga Singleton,3276 Peterson Place,USA,La Mesa,2/2/1917,M,$10K - $30K,5,F,Partial High School,6/7/1992,Normal,Skilled Manual,Y
4052,Gary Schatz,5025 Blue Jay Drive,Canada,Newton,4/18/1929,M,$50K - $70K,0,F,Partial College,3/12/1993,Bronze,Professional,Y
4053,Thomas Levy,1394 Firestone,USA,San Carlos,4/22/1939,M,$30K - $50K,4,F,High School Degree,3/8/1992,Golden,Skilled Manual,Y
4054,Mildred Bush,6053 Hill Meadow Place,USA,Bellingham,7/11/1938,M,$50K - $70K,2,F,Bachelors Degree,6/17/1991,Bronze,Professional,Y
4055,Cathy Ackerman,8609 Eagle Ct,Canada,Oak Bay,12/12/1951,M,$30K - $50K,1,M,High School Degree,4/11/1991,Bronze,Skilled Manual,Y
4056,Irene McGee,6179 Norris Court,USA,Beaverton,8/3/1973,M,$30K - $50K,3,M,Bachelors Degree,1/18/1990,Golden,Professional,Y
4057,Geraldine Janson,3056 C Northwood Dr,USA,Arcadia,10/6/1957,M,$30K - $50K,1,M,High School Degree,7/16/1990,Bronze,Manual,Y
4058,Jerry Cook,879 Megan Dr,Canada,Richmond,3/2/1972,M,$70K - $90K,3,M,Bachelors Degree,8/3/1992,Bronze,Management,Y
4059,Jean Hill,666 Lafayette Street,USA,Oakland,6/9/1964,M,$10K - $30K,4,M,Partial High School,4/20/1992,Golden,Manual,N
4060,Debra Pearl,8742 Martindale,USA,San Jose,5/18/1915,S,$30K - $50K,3,M,High School Degree,6/11/1990,Silver,Manual,N
4061,Kurt Swindler,8783 Blocking Ct,USA,Torrance,9/20/1942,S,$30K - $50K,4,M,High School Degree,3/27/1990,Golden,Skilled Manual,N
4062,Mary Mignogna,7114 South Royal Links,Canada,Langford,11/13/1962,M,$50K - $70K,3,M,Graduate Degree,5/4/1990,Normal,Professional,Y
4063,Gordon Sanfilippo,65 Ayers Rd,USA,Edmonds,9/13/1921,M,$30K - $50K,4,M,High School Degree,10/17/1991,Bronze,Manual,N
4064,Norm Mighaud,1306 Kaski Ln,USA,Lemon Grove,5/9/1966,M,$70K - $90K,1,M,High School Degree,3/7/1992,Bronze,Management,Y
4065,Eunice Jackson,4511 Gatter Court,USA,Port Orchard,11/10/1965,S,$130K - $150K,1,F,Graduate Degree,5/26/1992,Bronze,Management,N
4066,Elwood Carter,6006 Hackamore Lane,USA,Port Orchard,12/26/1920,M,$130K - $150K,3,F,High School Degree,10/11/1991,Bronze,Professional,Y
4067,Debra Wilkinson,9464 Virginia Hills,USA,Lake Oswego,7/4/1928,M,$30K - $50K,3,F,High School Degree,6/5/1993,Silver,Skilled Manual,Y
4068,Roger Starr,3870 Gonzalez Court,Mexico,Merida,6/20/1942,S,$30K - $50K,4,F,High School Degree,11/21/1992,Bronze,Skilled Manual,N
4069,Laurie Faucette,238 Montego,USA,Tacoma,5/5/1926,S,$110K - $130K,1,F,High School Degree,8/15/1993,Bronze,Management,Y
4070,Tina Southers,2242 Panoramic Ave,USA,Yakima,5/18/1957,M,$10K - $30K,2,M,Partial High School,8/21/1994,Normal,Skilled Manual,Y
4071,Edwin Peterson,1520 Mark Twain Dr,Mexico,Mexico City,6/17/1932,M,$30K - $50K,5,F,Partial High School,4/6/1994,Bronze,Skilled Manual,Y
4072,Jared Adams,6433 E. 70th Street,Mexico,Tixapan,10/5/1916,S,$30K - $50K,2,F,Partial High School,9/11/1990,Bronze,Manual,N
4073,Sharon MacBride,5965 Sepulveda Ct,Canada,Richmond,11/16/1944,S,$50K - $70K,3,M,Bachelors Degree,11/7/1992,Bronze,Management,N
